pid	cui	drugterm	source
7105	C0062921    	homarine	RXNorm
7106	C0062922    	homatropine	RXNorm
7107	C0304631    	homosalate	RXNorm
7108	C0082942    	hycolin	RXNorm
7109	C0720912    	hycomine	RXNorm
7110	C0030140    	hydroxyamphetamine	RXNorm
7111	C0591623    	hygroton	RXNorm
7112	C0813724    	hypaque	RXNorm
7113	C1186977    	hyperdrol	RXNorm
7114	C0733339    	hypotears	RXNorm
7115	C1699165    	hytan	RXNorm
7116	C0699397    	hytone	RXNorm
7117	C0123043    	ibopamine	RXNorm
7118	C1256283    	ibumed	RXNorm
7119	C0721019    	ic-green	RXNorm
7120	C0538727    	icodextrin	RXNorm
7121	C4084481    	idelvion	RXNorm
7122	C0020811    	idoxuridine	RXNorm
7123	C1739462    	idursulfase	RXNorm
7124	C0767550    	ilomastat	RXNorm
7125	C0699339    	ilotycin	RXNorm
7126	C1276798    	immiticide	RXNorm
7127	C4046855    	imovax	RXNorm
7128	C2938553    	imrex	RXNorm
7129	C0699335    	inapsine	RXNorm
7130	C2930113    	incobotulinumtoxina	RXNorm
7131	C1612192    	increlex	RXNorm
7132	C3473507    	incurin	RXNorm
7133	C1177018    	indoflex	RXNorm
7134	C0700790    	infumorph	RXNorm
7135	C1170348    	infuvite	RXNorm
7136	C0592562    	inoven	RXNorm
7137	C2940331    	instantfoam	RXNorm
7138	C0021760    	interleukin-6	RXNorm
7139	C2979370    	intestinex	RXNorm
7140	C4490187    	intrarosa	RXNorm
7141	C0701215    	invirase	RXNorm
7142	C0721090    	iodopen	RXNorm
7143	C1170352    	iofen	RXNorm
7144	C0022005    	iohexol	RXNorm
7145	C0063817    	iopromide	RXNorm
7146	C0022032    	iothalamate	RXNorm
7147	C0063828    	ioversol	RXNorm
7148	C0022038    	ioxaglate	RXNorm
7149	C1259412    	iprivask	RXNorm
7150	C2961349    	isagel	RXNorm
7151	C0022154    	isocarboxazid	RXNorm
7152	C3256117    	isododecane	RXNorm
7153	C0063964    	isoeugenol	RXNorm
7154	C0022181    	isoflurophate	RXNorm
7155	C4047359    	isothiazolinone	RXNorm
7156	C3859386    	iverchoice	RXNorm
7157	C2731259    	ivermax	RXNorm
7158	C2682870    	ixiaro	RXNorm
7159	C3864959    	jet-alert	RXNorm
7160	C3247561    	juvisync	RXNorm
7161	C0022478    	kallidinogenase	RXNorm
7162	C0876059    	kao-tin	RXNorm
7163	C2939730    	kapvay	RXNorm
7164	C0721225    	kasof	RXNorm
7165	C0306511    	k-dur	RXNorm
7166	C4535504    	kedrab	RXNorm
7167	C1588581    	keralac	RXNorm
7168	C0022613    	ketalar	RXNorm
7169	C0591678    	ketovail	RXNorm
7170	C3535778    	killitch	RXNorm
7171	C3643586    	kineticream	RXNorm
7172	C2342787    	kinlytic	RXNorm
7173	C3864952    	kitabis	RXNorm
7174	C0218184    	kogenate	RXNorm
7175	C0721185    	k-pec	RXNorm
7176	C0721294    	lactinol	RXNorm
7177	C0064585    	lactitol	RXNorm
7178	C0206824    	lactobionate	RXNorm
7179	C0721296    	lactrase	RXNorm
7180	C3667751    	lagicam	RXNorm
7181	C1302054    	laronidase	RXNorm
7182	C0023082    	lasalocid	RXNorm
7183	C0721328    	laxinate	RXNorm
7184	C0023326    	lentizol	RXNorm
7185	C0699996    	leukeran	RXNorm
7186	C0701346    	leustatin	RXNorm
7187	C0721337    	levbid	RXNorm
7188	C4224757    	levoglucose	RXNorm
7189	C0771655    	levomenthol	RXNorm
7190	C0772241    	levomethadone	RXNorm
7191	C0733849    	levothyroid	RXNorm
7192	C3696389    	liceall	RXNorm
7193	C3651940    	lice-nil	RXNorm
7194	C1588931    	licodaine	RXNorm
7195	C4293362    	lidocare	RXNorm
7196	C1589323    	lignospan	RXNorm
7197	C3640212    	lipegfilgrastim	RXNorm
7198	C0721373    	lipram	RXNorm
7199	C0939702    	lipram-pn	RXNorm
7200	C0023863    	lisuride	RXNorm
7201	C0126013    	lithostat	RXNorm
7202	C0244861    	livostin	RXNorm
7203	C1881354    	l-lactate	RXNorm
7204	C1590489    	lobac	RXNorm
7205	C0700764    	locabiotal	RXNorm
7206	C1330384    	lokara	RXNorm
7207	C0077013    	loprazolam	RXNorm
7208	C0721422    	lorabid	RXNorm
7209	C1609686    	lucinactant	RXNorm
7210	C0024080    	ludiomil	RXNorm
7211	C1956280    	luliconazole	RXNorm
7212	C2828340    	lumizyme	RXNorm
7213	C0126378    	lymphazurin	RXNorm
7214	C0702007    	lysodren	RXNorm
7215	C0024416    	macrodex	RXNorm
7216	C0032483    	macrogol	RXNorm
7217	C1587927    	madacylinder	RXNorm
7218	C0297253    	madecassoside	RXNorm
7219	C0024452    	mafenide	RXNorm
7220	C0721515    	magagel	RXNorm
7221	C0721512    	mag-g	RXNorm
7222	C0721529    	magnevist	RXNorm
7223	C1601598    	maldemar	RXNorm
7224	C0024778    	maprotiline	RXNorm
7225	C1588387    	marcof	RXNorm
7226	C1871004    	maropitant	RXNorm
7227	C2356629    	maxichlor	RXNorm
7228	C0721605    	maxifed	RXNorm
7229	C0284915    	maxipime	RXNorm
7230	C0721613    	maxivate	RXNorm
7231	C4318152    	maxrevive	RXNorm
7232	C0065834    	mebhydrolin	RXNorm
7233	C1289957    	meclofenamate	RXNorm
7234	C0007710    	meclofenoxate	RXNorm
7235	C0065844    	mecobalamin	RXNorm
7236	C0721636    	medicort	RXNorm
7237	C0721637    	medidex	RXNorm
7238	C2962390    	medrox	RXNorm
7239	C0171462    	melarsomine	RXNorm
7240	C3265556    	melatonex	RXNorm
7241	C1377670    	melitracen	RXNorm
7242	C0721660    	menest	RXNorm
7243	C1637351    	men-phor	RXNorm
7244	C0731201    	meptid	RXNorm
7245	C0025503    	mesterolone	RXNorm
7246	C0025611    	metamfetamine	RXNorm
7247	C0029193    	metaproterenol	RXNorm
7248	C3651723    	methanolamine	RXNorm
7249	C0025629    	metharbital	RXNorm
7250	C0049104    	methylchloroisothiazolinone	RXNorm
7251	C0525145    	methyldiethanolamine	RXNorm
7252	C1587975    	methylpred	RXNorm
7253	C0025842    	methysergide	RXNorm
7254	C0041030    	metipranolol	RXNorm
7255	C0066469    	metopimazine	RXNorm
7256	C0700006    	metopirone	RXNorm
7257	C0731206    	metosyn	RXNorm
7258	C0721694    	metrocream	RXNorm
7259	C1614712    	mexar	RXNorm
7260	C0025893    	mezlocillin	RXNorm
7261	C0721702    	miacalcin	RXNorm
7262	C1170401    	micro-guard	RXNorm
7263	C0086157    	migranal	RXNorm
7264	C1602662    	mindal	RXNorm
7265	C2683465    	miniprin	RXNorm
7266	C0721742    	minitabs	RXNorm
7267	C3504921    	minivelle	RXNorm
7268	C1996332    	mircera	RXNorm
7269	C0702002    	mithracin	RXNorm
7270	C3858047    	mitigare	RXNorm
7271	C0066621    	mivacurium	RXNorm
7272	C0678174    	mobiflex	RXNorm
7273	C0721763    	mobigesic	RXNorm
7274	C3154552    	mobisyl	RXNorm
7275	C0163468    	moctanin	RXNorm
7276	C0721771    	moisturel	RXNorm
7277	C2948606    	moistureworx	RXNorm
7278	C0218633    	molgramostim	RXNorm
7279	C0026388    	molindone	RXNorm
7280	C0026400    	molsidomine	RXNorm
7281	C2701991    	momordicae	RXNorm
7282	C0066771    	monoolein	RXNorm
7283	C4224864    	morphabond	RXNorm
7284	C0721795    	mosco-cain	RXNorm
7285	C0066837    	moxonidine	RXNorm
7286	C1879513    	mozobil	RXNorm
7287	C0047693    	m-phenylenediamine	RXNorm
7288	C3858037    	muellergesic	RXNorm
7289	C0026794    	muramidase	RXNorm
7290	C0721867    	mycomar	RXNorm
7291	C0701403    	mydriacyl	RXNorm
7292	C0939393    	myobloc	RXNorm
7293	C0728739    	myoflex	RXNorm
7294	C0721905    	mytrex	RXNorm
7295	C0067687    	n-acetylcarnosine	RXNorm
7296	C0206232    	nadroparin	RXNorm
7297	C1614702    	naglazyme	RXNorm
7298	C0369723    	nalidixate	RXNorm
7299	C3710117    	nanofreeze	RXNorm
7300	C4058704    	naphthoquine	RXNorm
7301	C3500147    	nasadrops	RXNorm
7302	C0876747    	nascobal	RXNorm
7303	C2962162    	natroba	RXNorm
7304	C0131965    	navelbine	RXNorm
7305	C0907349    	nelarabine	RXNorm
7306	C0731271    	nerisone	RXNorm
7307	C1742038    	neutracare	RXNorm
7308	C1612191    	nevanac	RXNorm
7309	C2608296    	nexterone	RXNorm
7310	C0068051    	n-hydroxysuccinimide	RXNorm
7311	C0068700    	nicorandil	RXNorm
7312	C0028073    	nifurtimox	RXNorm
7313	C3709641    	nikzon	RXNorm
7314	C0068771    	nilutamide	RXNorm
7315	C0132512    	nilvadipine	RXNorm
7316	C0530102    	nimbex	RXNorm
7317	C3859733    	ninjacof	RXNorm
7318	C0591865    	nipent	RXNorm
7319	C0699224    	nitro-dur	RXNorm
7320	C1948383    	nitromist	RXNorm
7321	C0699241    	nitrostat	RXNorm
7322	C3651890    	nitrotan	RXNorm
7323	C0068881    	nitroxoline	RXNorm
7324	C4519791    	nityr	RXNorm
7325	C0878017    	nobrium	RXNorm
7326	C4476338    	nolix	RXNorm
7327	C0591871    	nolvadex-d	RXNorm
7328	C0068922    	nomegestrol	RXNorm
7329	C0011279    	nordazepam	RXNorm
7330	C0028355    	norethandrolone	RXNorm
7331	C0028369    	norgestrienone	RXNorm
7332	C4325116    	norisc	RXNorm
7333	C2746134    	noromectin	RXNorm
7334	C0699165    	nor-qd	RXNorm
7335	C0028426    	noscapine	RXNorm
7336	C0722156    	nostrilla	RXNorm
7337	C1960279    	nuflor	RXNorm
7338	C0722167    	nu-iron	RXNorm
7339	C1177014    	nu-k	RXNorm
7340	C4033610    	nuvileo	RXNorm
7341	C2722445    	nycair	RXNorm
7342	C0722203    	nystop	RXNorm
7343	C0722211    	obephen	RXNorm
7344	C4224790    	obiltoxaximab	RXNorm
7345	C0304632    	octisalate	RXNorm
7346	C0069359    	octoxynol	RXNorm
7347	C0876110    	ogestrel	RXNorm
7348	C2740387    	oleptro	RXNorm
7349	C3644850    	opticlear	RXNorm
7350	C0722268    	opti-clear	RXNorm
7351	C3205218    	optiflex-g	RXNorm
7352	C1588564    	oradent	RXNorm
7353	C2978511    	orasep	RXNorm
7354	C0722303    	orazinc	RXNorm
7355	C0740018    	orelox	RXNorm
7356	C0701229    	orinase	RXNorm
7357	C0069647    	ormetoprim	RXNorm
7358	C0029309    	orphenadrine	RXNorm
7359	C0722326    	ortho-est	RXNorm
7360	C0069678    	osteum	RXNorm
7361	C0069679    	osthol	RXNorm
7362	C2939839    	oticin	RXNorm
7363	C0722345    	otimar	RXNorm
7364	C0069734    	oxantel	RXNorm
7365	C3160522    	oxecta	RXNorm
7366	C0069765    	oxiconazole	RXNorm
7367	C0722355    	oxistat	RXNorm
7368	C0740127    	oxsoralen	RXNorm
7369	C3195401    	oxycide	RXNorm
7370	C2983945    	ozenoxacin	RXNorm
7371	C0722396    	p1e1	RXNorm
7372	C0730726    	palladone	RXNorm
7373	C3556153    	panakare	RXNorm
7374	C1330459    	pancof	RXNorm
7375	C2912240    	pancreaze	RXNorm
7376	C1564016    	pancron	RXNorm
7377	C1739459    	pangamate	RXNorm
7378	C0722482    	panretin	RXNorm
7379	C0722484    	panscol	RXNorm
7380	C0722488    	papacon	RXNorm
7381	C0591953    	paraplatin	RXNorm
7382	C0722493    	parcaine	RXNorm
7383	C0722495    	paremyd	RXNorm
7384	C0030557    	pargyline	RXNorm
7385	C0030715    	pavulon	RXNorm
7386	C0722407    	pc-cap	RXNorm
7387	C0722520    	pediapred	RXNorm
7388	C1170508    	pediarix	RXNorm
7389	C0135837    	pediazole	RXNorm
7390	C0030771    	pefloxacin	RXNorm
7391	C0164674    	pegademase	RXNorm
7392	C0071568    	pegaspargase	RXNorm
7393	C1527737    	pegintron	RXNorm
7394	C0030812    	penbutolol	RXNorm
7395	C0030815    	penfluridol	RXNorm
7396	C2725938    	penject	RXNorm
7397	C0217385    	pentetreotide	RXNorm
7398	C0728777    	penthrane	RXNorm
7399	C0591962    	pentostam	RXNorm
7400	C0591963    	pentran	RXNorm
7401	C0722545    	percolone	RXNorm
7402	C0937858    	perflutren	RXNorm
7403	C1701796    	periguard	RXNorm
7404	C0070422    	perillaldehyde	RXNorm
7405	C1170518    	perisol	RXNorm
7406	C0722557    	permitil	RXNorm
7407	C0031232    	pertofrane	RXNorm
7408	C3267508    	pertussin	RXNorm
7409	C0722570    	petrola	RXNorm
7410	C0031270    	pevaryl	RXNorm
7411	C0031283    	pfizerpen	RXNorm
7412	C3696386    	pharmasal	RXNorm
7413	C1602186    	phenadoz	RXNorm
7414	C2368770    	phenasep	RXNorm
7415	C0722590    	phendry	RXNorm
7416	C0070557    	phenethicillin	RXNorm
7417	C0031406    	phenindione	RXNorm
7418	C0031408    	pheniramine	RXNorm
7419	C0597206    	phenolate	RXNorm
7420	C0031444    	phenprocoumon	RXNorm
7421	C0070709    	phenyltoloxamine	RXNorm
7422	C0031618    	phosphatidylethanolamines	RXNorm
7423	C0031862    	phytomenadione	RXNorm
7424	C4301773    	phytorelief	RXNorm
7425	C0071021    	phytosphingosine	RXNorm
7426	C0071098    	pipamperone	RXNorm
7427	C0071102    	pipecuronium	RXNorm
7428	C0031968    	pipotiazine	RXNorm
7429	C0071129    	pirbuterol	RXNorm
7430	C0071142    	pirlimycin	RXNorm
7431	C3531578    	pirsue	RXNorm
7432	C0699128    	pitressin	RXNorm
7433	C0032032    	pivampicillin	RXNorm
7434	C0699666    	platinol	RXNorm
7435	C0722652    	platinol-aq	RXNorm
7436	C0722653    	plegine	RXNorm
7437	C1509637    	polacrilin	RXNorm
7438	C1602861    	polymycin	RXNorm
7439	C0483447    	polytrim	RXNorm
7440	C0012059    	pontocaine	RXNorm
7441	C1690852    	pradofloxacin	RXNorm
7442	C0722724    	pramosone	RXNorm
7443	C1528685    	pramox	RXNorm
7444	C3245423    	prascend	RXNorm
7445	C0722752    	premphase	RXNorm
7446	C2586579    	prenexa	RXNorm
7447	C0592000    	prepidil	RXNorm
7448	C0071896    	prepodyne	RXNorm
7449	C1530575    	prialt	RXNorm
7450	C0205996    	pristinamycin	RXNorm
7451	C3556180    	pritox	RXNorm
7452	C2342400    	privigen	RXNorm
7453	C0722812    	proamatine	RXNorm
7454	C0164766    	procalamine	RXNorm
7455	C1170558    	procot	RXNorm
7456	C0722820    	proctofoam	RXNorm
7457	C1601988    	proferrin	RXNorm
7458	C0592009    	progesic	RXNorm
7459	C0699325    	proglycem	RXNorm
7460	C1602425    	pronol	RXNorm
7461	C0033473    	propiomazine	RXNorm
7462	C0138666    	propiverine	RXNorm
7463	C0722861    	propulsid	RXNorm
7464	C0072245    	propyphenazone	RXNorm
7465	C0033513    	proscillaridin	RXNorm
7466	C0033603    	protamines	RXNorm
7467	C0722871    	protenate	RXNorm
7468	C0139007    	prothipendyl	RXNorm
7469	C0040162    	protirelin	RXNorm
7470	C0072487    	protocatechualdehyde	RXNorm
7471	C4224851    	provayblue	RXNorm
7472	C0722884    	provocholine	RXNorm
7473	C0072510    	proxymetacaine	RXNorm
7474	C0722892    	pseudo-g	RXNorm
7475	C1948530    	pylera	RXNorm
7476	C0034282    	pyrilamine	RXNorm
7477	C0034303    	pyrogallol	RXNorm
7478	C0034338    	pyruvaldehyde	RXNorm
7479	C4282556    	qbrelis	RXNorm
7480	C2962579    	q-gel	RXNorm
7481	C4476038    	qtern	RXNorm
7482	C0722942    	q-tussin	RXNorm
7483	C0072828    	quazepam	RXNorm
7484	C0256089    	quinagolide	RXNorm
7485	C0722964    	quindal	RXNorm
7486	C0072865    	quinfamide	RXNorm
7487	C0072868    	quinhydrone	RXNorm
7488	C0756081    	quinupristin	RXNorm
7489	C1601138    	radiogardase	RXNorm
7490	C0677667    	raltitrexed	RXNorm
7491	C0072970    	ramiprilat	RXNorm
7492	C1637876    	raphon	RXNorm
7493	C1320125    	raptiva	RXNorm
7494	C2946688    	readyflush	RXNorm
7495	C1170577    	rectasol	RXNorm
7496	C3162593    	rectiv	RXNorm
7497	C2710093    	refissa	RXNorm
7498	C0723005    	regranex	RXNorm
7499	C0622666    	regroton	RXNorm
7500	C0073047    	remoxipride	RXNorm
7501	C2962030    	replesta	RXNorm
7502	C1618289    	reprexain	RXNorm
7503	C2727003    	resflor	RXNorm
7504	C3696404    	resicort	RXNorm
7505	C0723044    	respirol	RXNorm
7506	C0701265    	rezulin	RXNorm
7507	C0592055    	rheumox	RXNorm
7508	C1617586    	rhophylac	RXNorm
7509	C2587183    	riastap	RXNorm
7510	C0699924    	rifadin	RXNorm
7511	C2962784    	riginic	RXNorm
7512	C0140591    	rilmenidine	RXNorm
7513	C2343589    	rilonacept	RXNorm
7514	C0035629    	rimantadine	RXNorm
7515	C1724646    	rinate	RXNorm
7516	C2355790    	rispas	RXNorm
7517	C0620726    	robaxisal	RXNorm
7518	C2825257    	robenacoxib	RXNorm
7519	C0723143    	ronoxidil	RXNorm
7520	C0723145    	rotashield	RXNorm
7521	C4074409    	roweepra	RXNorm
7522	C0700788    	roxanol	RXNorm
7523	C0378091    	roxatidine	RXNorm
7524	C0073709    	ruscogenin	RXNorm
7525	C0035976    	rutoside	RXNorm
7526	C0036071    	salicylamide	RXNorm
7527	C2343932    	salkera	RXNorm
7528	C0723206    	salsitab	RXNorm
7529	C0074002    	salsolinol	RXNorm
7530	C0700906    	saluron	RXNorm
7531	C0036177    	sansert	RXNorm
7532	C0286738    	saquinavir	RXNorm
7533	C2719698    	satohap	RXNorm
7534	C0723227    	scopace	RXNorm
7535	C0723230    	scot-tussin	RXNorm
7536	C0074246    	secnidazole	RXNorm
7537	C0592105    	securon	RXNorm
7538	C2609697    	selenos	RXNorm
7539	C0723255    	sele-pak	RXNorm
7540	C1964465    	selzentry	RXNorm
7541	C2241878    	senna-time	RXNorm
7542	C0723276    	senokot-s	RXNorm
7543	C3663384    	septicare	RXNorm
7544	C0723287    	septisol	RXNorm
7545	C1963199    	serostim	RXNorm
7546	C0074389    	serratiopeptidase	RXNorm
7547	C0074391    	sertaconazole	RXNorm
7548	C0084528    	sertindole	RXNorm
7549	C0591424    	serzone	RXNorm
7550	C0218462    	silanol	RXNorm
7551	C1330529    	sildec	RXNorm
7552	C3643644    	simbrinza	RXNorm
7553	C2342431    	simcor	RXNorm
7554	C2730307    	simplicef	RXNorm
7555	C0723332    	sine-aid	RXNorm
7556	C0037209    	sisomicin	RXNorm
7557	C1588401    	sitrex	RXNorm
7558	C0594675    	sleepia	RXNorm
7559	C0723375    	sloprin	RXNorm
7560	C0592118    	slow-fe	RXNorm
7561	C0700918    	slow-k	RXNorm
7562	C0310167    	soloxine	RXNorm
7563	C3464934    	somnicin	RXNorm
7564	C0723399    	sonorx	RXNorm
7565	C0723413    	spec-t	RXNorm
7566	C0723418    	spectazole	RXNorm
7567	C3528941    	spectramast	RXNorm
7568	C1330537    	staflex	RXNorm
7569	C0723434    	stahist	RXNorm
7570	C0038155    	staphcillin	RXNorm
7571	C4018264    	stearamide	RXNorm
7572	C0699213    	streptase	RXNorm
7573	C0075470    	succinylsulfathiazole	RXNorm
7574	C0723486    	sucraid	RXNorm
7575	C0723499    	sudogest	RXNorm
7576	C0038710    	sulfapyridine	RXNorm
7577	C3203072    	sulfazine	RXNorm
7578	C0723524    	sulmasque	RXNorm
7579	C1590115    	sulpak	RXNorm
7580	C1737826    	sunbalance	RXNorm
7581	C3160365    	suprenza	RXNorm
7582	C0075661    	surgident	RXNorm
7583	C4276111    	synchsure	RXNorm
7584	C3281447    	syncol	RXNorm
7585	C3504807    	synribo	RXNorm
7586	C2683452    	synvisc-one	RXNorm
7587	C0307768    	talacen	RXNorm
7588	C0723604    	tarsum	RXNorm
7589	C1330555    	taztia	RXNorm
7590	C3542463    	tbo-filgrastim	RXNorm
7591	C0145108    	telazol	RXNorm
7592	C2732166    	temaril-p	RXNorm
7593	C0723638    	tenake	RXNorm
7594	C0723639    	tencet	RXNorm
7595	C0039512    	teniposide	RXNorm
7596	C0076096    	tenoxicam	RXNorm
7597	C0699082    	tensilon	RXNorm
7598	C2940374    	terocin	RXNorm
7599	C0637607    	teslascan	RXNorm
7600	C0723655    	testoderm	RXNorm
7601	C2714003    	tetrafluoromethane	RXNorm
7602	C0076341    	tetrazepam	RXNorm
7603	C1366036    	tetrofosmin	RXNorm
7604	C0876891    	teveten	RXNorm
7605	C0772018    	theofibrate	RXNorm
7606	C0700821    	theolair	RXNorm
7607	C3163512    	thera-d	RXNorm
7608	C3247753    	therevac	RXNorm
7609	C0723729    	therevac-sb	RXNorm
7610	C0039902    	thioguanine	RXNorm
7611	C0039947    	thiostrepton	RXNorm
7612	C1613621    	thrombate	RXNorm
7613	C0876183    	thyrogen	RXNorm
7614	C0039832    	tiabendazole	RXNorm
7615	C0068897    	tiagabine	RXNorm
7616	C0040217    	tiletamine	RXNorm
7617	C0040219    	tilidine	RXNorm
7618	C0076705    	tioconazole	RXNorm
7619	C4056441    	tipiracil	RXNorm
7620	C0947703    	tisseel	RXNorm
7621	C0085237    	tocainide	RXNorm
7622	C2825368    	toceranib	RXNorm
7623	C0076784    	tofisopam	RXNorm
7624	C0723774    	tolnate	RXNorm
7625	C1588883    	topicale	RXNorm
7626	C0723786    	torecan	RXNorm
7627	C0076891    	trandolapril	RXNorm
7628	C0112708    	trelstar	RXNorm
7629	C0723883    	triavil	RXNorm
7630	C0723884    	triaz	RXNorm
7631	C0077015    	tribenoside	RXNorm
7632	C0077027    	tricaine	RXNorm
7633	C0077034    	trichloroacetaldehyde	RXNorm
7634	C0298558    	tridecane	RXNorm
7635	C0077126    	triflusal	RXNorm
7636	C2604598    	triheptanoin	RXNorm
7637	C0529568    	trilinolenin	RXNorm
7638	C2370546    	trilipix	RXNorm
7639	C0723830    	tri-med	RXNorm
7640	C0041073    	triolein	RXNorm
7641	C0728744    	tripedia	RXNorm
7642	C0041098    	triprolidine	RXNorm
7643	C0723934    	trixaicin	RXNorm
7644	C0772089    	trospium	RXNorm
7645	C0379881    	trovafloxacin	RXNorm
7646	C0723954    	tusal	RXNorm
7647	C1724586    	tustan	RXNorm
7648	C2744563    	tylvalosin	RXNorm
7649	C0041499    	tyrothricin	RXNorm
7650	C0731586    	ucine	RXNorm
7651	C3264662    	uddergold	RXNorm
7652	C0724038    	u-lactin	RXNorm
7653	C0724046    	ulcerease	RXNorm
7654	C2718766    	ulesfia	RXNorm
7655	C0724047    	ultane	RXNorm
7656	C1601949    	ultrabalance	RXNorm
7657	C0147791    	ultravate	RXNorm
7658	C0724116    	unilax	RXNorm
7659	C0595357    	urdox	RXNorm
7660	C1171380    	urelle	RXNorm
7661	C0724139    	urised	RXNorm
7662	C0524639    	urofollitropin	RXNorm
7663	C2954636    	ustell	RXNorm
7664	C4058513    	utibron	RXNorm
7665	C4529532    	vabomere	RXNorm
7666	C0733572    	vagistat	RXNorm
7667	C0913246    	valdecoxib	RXNorm
7668	C0592243    	vallergan	RXNorm
7669	C1186767    	valrox	RXNorm
7670	C0699073    	vanceril	RXNorm
7671	C3663133    	vaporex	RXNorm
7672	C1698656    	vaprisol	RXNorm
7673	C0379473    	vaqta	RXNorm
7674	C0724214    	vasocon	RXNorm
7675	C0724218    	vectrin	RXNorm
7676	C3696395    	velphoro	RXNorm
7677	C0724223    	vendone	RXNorm
7678	C3473173    	ventipulmin	RXNorm
7679	C0387288    	verteporfin	RXNorm
7680	C3282574    	verticalm	RXNorm
7681	C2720148    	vetoryl	RXNorm
7682	C1136812    	vfend	RXNorm
7683	C0876209    	viadur	RXNorm
7684	C1263587    	vigam	RXNorm
7685	C0592253    	viraferon	RXNorm
7686	C3505035    	viroxyn	RXNorm
7687	C0939528    	visicol	RXNorm
7688	C0377786    	visipaque	RXNorm
7689	C0724298    	vistacon	RXNorm
7690	C0876212    	visudyne	RXNorm
7691	C0724367    	vitravene	RXNorm
7692	C4059031    	vivlodex	RXNorm
